date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:11:53	3048/3048	---MCZ	404	error ('Not%20Found')	text/html	etag:1607211337-ssl-df	https://irvingtoncti.org/events/healthhacks2021/summit	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/summit.a0.delayed	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:11:53	12454/12454	---M--	200	added ('OK')	image/png	etag:%22315be400c7f2f4f08fc9b0fd6318460a-ssl%22	https://irvingtoncti.org/events/healthhacks2021/healthhackslogo.png	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/healthhackslogo.png	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:11:54	4303/4303	---M-Z	200	added ('OK')	image/svg+xml	etag:%223d6651fdceb822367b8b8a196b053451-ssl-df%22	https://irvingtoncti.org/events/healthhacks2021/pure-virtual-sticker.svg	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/pure-virtual-sticker.svg	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:11:55	298490/298490	---M--	200	added ('OK')	image/png	etag:%225190ce42a4aa9589bc50316f28365f14-ssl%22	https://irvingtoncti.org/events/healthhacks2021/left.png	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/left.png	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:11:55	429905/429905	---M--	200	added ('OK')	image/png	etag:%224da0592b6e8f12b6c637045b06450041-ssl%22	https://irvingtoncti.org/events/healthhacks2021/code.png	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/code.png	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:11:56	230733/230733	---M--	200	added ('OK')	image/png	etag:%223dd0cd47e2d36695efbd04e56a875d33-ssl%22	https://irvingtoncti.org/events/healthhacks2021/right.png	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/right.png	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:11:56	70357/70357	---M--	200	added ('OK')	image/png	etag:%22ddf88cdfc91ef5c7e239da6f9df75436-ssl%22	https://irvingtoncti.org/events/healthhacks2021/opening-brace.png	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/opening-brace.png	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:11:56	21822/21822	---M--	200	added ('OK')	image/jpeg	etag:%224bb037009919360a0c4ed96645bb6fb8-ssl%22	https://irvingtoncti.org/events/healthhacks2021/meet.jpg	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/meet.jpg	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:11:57	36008/36008	---M--	200	added ('OK')	image/jpeg	etag:%22243ff270e4fe827326dfda01978fc4c2-ssl%22	https://irvingtoncti.org/events/healthhacks2021/learn.jpg	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/learn.jpg	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:11:57	128246/128246	---M--	200	added ('OK')	image/jpeg	etag:%225958f798ba441aeadc26e69c4686bcfd-ssl%22	https://irvingtoncti.org/events/healthhacks2021/build.jpg	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/build.jpg	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:11:58	74678/74678	---M--	200	added ('OK')	image/jpeg	etag:%227a26fc088d65f442a4fdd4c66c2883c0-ssl%22	https://irvingtoncti.org/events/healthhacks2021/speakers/cheukting_hackathon.jpg	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/speakers/cheukting_hackathon.jpg	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:11:59	79023/79023	---M--	200	added ('OK')	image/jpeg	etag:%228af0a59d67c806be2de4c1bc80ed74fc-ssl%22	https://irvingtoncti.org/events/healthhacks2021/speakers/jyothi_hackathon.jpg	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/speakers/jyothi_hackathon.jpg	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:11:59	2230999/2230999	---M--	200	added ('OK')	image/jpeg	etag:%22e92fc7c46c7db2b88743b39545aa2ac8-ssl%22	https://irvingtoncti.org/events/healthhacks2021/speakers/charlotte_hackathon.jpg	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/speakers/charlotte_hackathon.jpg	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:11:59	82389/82389	---M--	200	added ('OK')	image/jpeg	etag:%22597a1608836dd59e1e21ec39e32cc285-ssl%22	https://irvingtoncti.org/events/healthhacks2021/speakers/lakshana_hackathon.jpg	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/speakers/lakshana_hackathon.jpg	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:12:00	134354/134354	---M--	200	added ('OK')	image/jpeg	etag:%220d69a3ab0347f67bd54e8fbcaa3c14c9-ssl%22	https://irvingtoncti.org/events/healthhacks2021/speakers/mithil_hackathon.jpg	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/speakers/mithil_hackathon.jpg	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:12:01	91015/91015	---M--	200	added ('OK')	image/jpeg	etag:%22a8d554ead30b00b3f8a8f68f47b90829-ssl%22	https://irvingtoncti.org/events/healthhacks2021/speakers/praneet_hackathon.jpg	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/speakers/praneet_hackathon.jpg	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:12:01	3460428/3460428	---M--	200	added ('OK')	image/jpeg	etag:%22ea6cd08d2f7cf5bd174ea122fa7c9b02-ssl%22	https://irvingtoncti.org/events/healthhacks2021/speakers/kristin_berbawy_hackathon.jpeg	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/speakers/kristin_berbawy_hackathon.jpg	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:12:01	1603277/1603277	---M--	200	added ('OK')	image/jpeg	etag:%22467e6149c894046ac74ea9a24cf67690-ssl%22	https://irvingtoncti.org/events/healthhacks2021/speakers/nathan_hackathon.jpg	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/speakers/nathan_hackathon.jpg	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:12:02	996902/996902	---M--	200	added ('OK')	image/jpeg	etag:%22613556cdf7f0ba4ba899113d3bc21465-ssl%22	https://irvingtoncti.org/events/healthhacks2021/speakers/sanjhee_hackathon.jpg	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/speakers/sanjhee_hackathon.jpg	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:12:02	307538/307538	---M--	200	added ('OK')	image/jpeg	etag:%2286a4836edad3151fd117c716ef4df0ca-ssl%22	https://irvingtoncti.org/events/healthhacks2021/speakers/vineet_gupta_hackathon.jpg	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/speakers/vineet_gupta_hackathon.jpg	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:12:02	26717/26717	---M--	200	added ('OK')	image/png	etag:%2279a607e2e40643e868833e94917a213d-ssl%22	https://irvingtoncti.org/events/healthhacks2021/sponsors/artofproblemsolving.png	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/sponsors/artofproblemsolving.png	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:12:03	17684/17684	---M--	200	added ('OK')	image/png	etag:%223cb23aa490550e9979defb2723dde4b7-ssl%22	https://irvingtoncti.org/events/healthhacks2021/sponsors/producthunt.png	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/sponsors/producthunt.png	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:12:03	19876/19876	---M--	200	added ('OK')	image/png	etag:%22ed3223f41c3ff4c9d9ec8004e952735e-ssl%22	https://irvingtoncti.org/events/healthhacks2021/sponsors/balsamiq.png	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/sponsors/balsamiq.png	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:12:04	258575/258575	---M--	200	added ('OK')	image/png	etag:%22955575034a13b58abb0475a57f8cf539-ssl%22	https://irvingtoncti.org/events/healthhacks2021/sponsors/glimpse.png	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/sponsors/glimpse.png	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:12:04	2950/2950	---M--	200	added ('OK')	image/png	etag:%2270bd12c1ad959eec47984ceea3c19d3d-ssl%22	https://irvingtoncti.org/events/healthhacks2021/sponsors/magoosh.png	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/sponsors/magoosh.png	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:12:04	25456/25456	---M--	200	added ('OK')	image/png	etag:%221cd8e12f8e9e728249238e0fbbcb33f7-ssl%22	https://irvingtoncti.org/events/healthhacks2021/sponsors/berbawymakers.png	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/sponsors/berbawymakers.png	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:12:05	1261/1261	---M-Z	200	added ('OK')	image/svg+xml	etag:%227a07afce1023e0a2d7f3a31bfb81245d-ssl-df%22	https://irvingtoncti.org/events/healthhacks2021/discord.svg	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/discord.svg	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:12:05	2932/2932	---M-Z	200	added ('OK')	image/svg+xml	etag:%227299b8b117897510dfef070c7c225c5c-ssl-df%22	https://irvingtoncti.org/events/healthhacks2021/instagram.svg	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/instagram.svg	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:12:06	6855/6855	---M--	200	added ('OK')	image/png	etag:%223528c3dc67212fa4a4460ad516e9c644-ssl%22	https://irvingtoncti.org/events/healthhacks2021/_next/static/media/logo.png	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/_next/static/media/logo.png	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:12:06	92329/92329	---MCZ	200	added ('OK')	application/javascript	etag:%22c6cec27385b352367ea7cf35db44ed46-ssl-df%22	https://irvingtoncti.org/events/healthhacks2021/_next/static/chunks/polyfills-83732ebf2ed7f8a1b2c7.js	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/_next/static/chunks/polyfills-83732ebf2ed7f8a1b2c7.js	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:12:07	1018/1018	---M--	200	added ('OK')	application/javascript	etag:%22d8db3f34f0b83bcd7ce513d5cc319e4d-ssl%22	https://irvingtoncti.org/events/healthhacks2021/_next/static/h_FKg9vvf3tuWg8Ter3Cz/_buildManifest.js	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/_next/static/h_FKg9vvf3tuWg8Ter3Cz/_buildManifest.js	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:12:07	76/76	---M--	200	added ('OK')	application/javascript	etag:%222650b19af6354b177d53c807fbfcb5c5-ssl%22	https://irvingtoncti.org/events/healthhacks2021/_next/static/h_FKg9vvf3tuWg8Ter3Cz/_ssgManifest.js	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/_next/static/h_FKg9vvf3tuWg8Ter3Cz/_ssgManifest.js	(from https://irvingtoncti.org/events/healthhacks2021/healthhacks2021.html)
12:12:07	20004/20004	---M--	200	added ('OK')	font/woff2	etag:%2271e3f88299b33a0d6a655bb76a6809b6-ssl%22	https://irvingtoncti.org/events/healthhacks2021/MonumentExtended-Bold.woff2	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/MonumentExtended-Bold.woff2	(from https://irvingtoncti.org/events/healthhacks2021/_next/static/css/5c14f8e7fb712f3a97e6.css)
12:12:08	72984/72984	---M--	200	added ('OK')	image/png	etag:%229a0326b71712a3b8ba68a87d1e0cf3b9-ssl%22	https://irvingtoncti.org/events/healthhacks2021/footer-left.png	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/footer-left.png	(from https://irvingtoncti.org/events/healthhacks2021/_next/static/css/9484d0db85e6c373887b.css)
12:12:08	9452/9452	---M--	200	added ('OK')	image/png	etag:%22b27d5c7d8e57c7765fd4bae0dbbbfc30-ssl%22	https://irvingtoncti.org/events/healthhacks2021/footer-right.png	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/footer-right.png	(from https://irvingtoncti.org/events/healthhacks2021/_next/static/css/9484d0db85e6c373887b.css)
12:12:09	30220/30220	---M--	200	added ('OK')	image/png	etag:%2248b0c05c3fe55ee3c3aa6654e3a1dee9-ssl%22	https://irvingtoncti.org/events/healthhacks2021/footer-left-mobile.png	C:/Users/adity/WebstormProjects/citmsjhs/irvingtoncti.org/events/healthhacks2021/footer-left-mobile.png	(from https://irvingtoncti.org/events/healthhacks2021/_next/static/css/9484d0db85e6c373887b.css)
